116,116,116
104,104,104
103,103,103
125,125,125
104,104,104
61,61,61
108,108,108
112,112,112
86,86,86
79,79,79
87,87,87
89,89,89
100,100,100
105,105,105
111,111,111
98,98,98
99,99,99
112,112,112
131,131,131
159,159,159
152,152,152
147,147,147
148,148,148
159,159,159
151,151,151
160,160,160
159,159,159
151,151,151
152,152,152
160,160,160
152,152,152
144,144,144
133,133,133
143,143,143
148,148,148
122,122,122
135,135,135
128,128,128
104,104,104
99,99,99
91,91,91
96,96,96
91,91,91
89,89,89
98,98,98
115,115,115
95,95,95
112,112,112
150,150,150
151,151,151
116,116,116
104,104,104
117,117,117
141,141,141
165,165,165
170,170,170
135,135,135
96,96,96
107,107,107
159,159,159
167,167,167
161,161,161
151,151,151
139,139,139
147,147,147
167,167,167
142,142,142
100,100,100
90,90,90
128,128,128
154,154,154
152,152,152
112,112,112
92,92,92
111,111,111
125,125,125
112,112,112
77,77,77
109,109,109
109,109,109
94,94,94
108,108,108
104,104,104
100,100,100
113,113,113
86,86,86
99,99,99
118,118,118
131,131,131
100,100,100
133,133,133
161,161,161
139,139,139
122,122,122
151,151,151
167,167,167
135,135,135
118,118,118
135,135,135
155,155,155
169,169,169
159,159,159
155,155,155
157,157,157
157,157,157
134,134,134
129,129,129
135,135,135
139,139,139
142,142,142
139,139,139
125,125,125
111,111,111
111,111,111
105,105,105
113,113,113
150,150,150
150,150,150
150,150,150
150,150,150
150,150,150
147,147,147
146,146,146
151,151,151
151,151,151
146,146,146
150,150,150
146,146,146
147,147,147
146,146,146
144,144,144
147,147,147
148,148,148
144,144,144
147,147,147
142,142,142
146,146,146
143,143,143
143,143,143
148,148,148
148,148,148
138,138,138
135,135,135
122,122,122
128,128,128
135,135,135
126,126,126
130,130,130
130,130,130
128,128,128
131,131,131
111,111,111
108,108,108
112,112,112
111,111,111
112,112,112
113,113,113
117,117,117
109,109,109
111,111,111
113,113,113
115,115,115
115,115,115
113,113,113
115,115,115
115,115,115
116,116,116
115,115,115
113,113,113
116,116,116
116,116,116
115,115,115
112,112,112
118,118,118
117,117,117
112,112,112
113,113,113
116,116,116
111,111,111
113,113,113
120,120,120
117,117,117
113,113,113
117,117,117
115,115,115
116,116,116
116,116,116
112,112,112
118,118,118
118,118,118
125,125,125
124,124,124
118,118,118
117,117,117
118,118,118
122,122,122
121,121,121
120,120,120
122,122,122
120,120,120
121,121,121
120,120,120
115,115,115
115,115,115
116,116,116
118,118,118
120,120,120
124,124,124
117,117,117
117,117,117
124,124,124
124,124,124
120,120,120
117,117,117
117,117,117
116,116,116
115,115,115
120,120,120
115,115,115
118,118,118
117,117,117
115,115,115
115,115,115
112,112,112
112,112,112
109,109,109
112,112,112
111,111,111
115,115,115
117,117,117
111,111,111
113,113,113
107,107,107
111,111,111
117,117,117
115,115,115
111,111,111
107,107,107
115,115,115
108,108,108
109,109,109
108,108,108
105,105,105
100,100,100
94,94,94
95,95,95
82,82,82
79,79,79
72,72,72
66,66,66
68,68,68
63,63,63
68,68,68
81,81,81
98,98,98
107,107,107
113,113,113
112,112,112
124,124,124
130,130,130
133,133,133
134,134,134
137,137,137
141,141,141
141,141,141
142,142,142
141,141,141
144,144,144
143,143,143
138,138,138
129,129,129
112,112,112
111,111,111
116,116,116
113,113,113
107,107,107
111,111,111
113,113,113
118,118,118
115,115,115
113,113,113
112,112,112
115,115,115
111,111,111
120,120,120
129,129,129
108,108,108
113,113,113
113,113,113
113,113,113
108,108,108
115,115,115
116,116,116
120,120,120
116,116,116
117,117,117
154,154,154
154,154,154
151,151,151
150,150,150
146,146,146
151,151,151
148,148,148
150,150,150
144,144,144
144,144,144
148,148,148
144,144,144
146,146,146
148,148,148
151,151,151
148,148,148
141,141,141
141,141,141
141,141,141
135,135,135
137,137,137
135,135,135
111,111,111
111,111,111
111,111,111
109,109,109
107,107,107
111,111,111
147,147,147
152,152,152
146,146,146
146,146,146
144,144,144
148,148,148
150,150,150
150,150,150
150,150,150
147,147,147
147,147,147
151,151,151
150,150,150
152,152,152
148,148,148
139,139,139
131,131,131
122,122,122
115,115,115
129,129,129
137,137,137
139,139,139
138,138,138
141,141,141
142,142,142
139,139,139
141,141,141
141,141,141
139,139,139
142,142,142
141,141,141
144,144,144
143,143,143
143,143,143
138,138,138
137,137,137
134,134,134
137,137,137
137,137,137
139,139,139
137,137,137
137,137,137
139,139,139
138,138,138
139,139,139
139,139,139
134,134,134
138,138,138
135,135,135
138,138,138
139,139,139
131,131,131
133,133,133
131,131,131
137,137,137
134,134,134
133,133,133
137,137,137
134,134,134
135,135,135
133,133,133
131,131,131
131,131,131
131,131,131
134,134,134
129,129,129
130,130,130
131,131,131
133,133,133
129,129,129
126,126,126
126,126,126
130,130,130
129,129,129
125,125,125
128,128,128
129,129,129
122,122,122
128,128,128
130,130,130
124,124,124
126,126,126
121,121,121
124,124,124
126,126,126
124,124,124
128,128,128
124,124,124
117,117,117
118,118,118
118,118,118
116,116,116
109,109,109
117,117,117
115,115,115
108,108,108
108,108,108
102,102,102
105,105,105
105,105,105
107,107,107
107,107,107
105,105,105
113,113,113
116,116,116
115,115,115
118,118,118
113,113,113
115,115,115
113,113,113
113,113,113
113,113,113
113,113,113
112,112,112
105,105,105
105,105,105
111,111,111
109,109,109
108,108,108
107,107,107
111,111,111
115,115,115
111,111,111
108,108,108
108,108,108
109,109,109
112,112,112
111,111,111
112,112,112
113,113,113
115,115,115
112,112,112
116,116,116
115,115,115
115,115,115
112,112,112
86,86,86
86,86,86
95,95,95
95,95,95
85,85,85
76,76,76
76,76,76
74,74,74
90,90,90
104,104,104
91,91,91
116,116,116
122,122,122
100,100,100
109,109,109
98,98,98
89,89,89
99,99,99
89,89,89
85,85,85
87,87,87
86,86,86
79,79,79
59,59,59
61,61,61
59,59,59
55,55,55
89,89,89
118,118,118
124,124,124
111,111,111
104,104,104
102,102,102
102,102,102
98,98,98
113,113,113
135,135,135
112,112,112
86,86,86
78,78,78
126,126,126
143,143,143
129,129,129
108,108,108
98,98,98
102,102,102
147,147,147
151,151,151
129,129,129
117,117,117
126,126,126
120,120,120
116,116,116
98,98,98
116,116,116
125,125,125
90,90,90
72,72,72
115,115,115
112,112,112
95,95,95
95,95,95
89,89,89
107,107,107
117,117,117
103,103,103
94,94,94
86,86,86
99,99,99
115,115,115
111,111,111
116,116,116
131,131,131
124,124,124
116,116,116
126,126,126
116,116,116
126,126,126
129,129,129
125,125,125
124,124,124
126,126,126
126,126,126
113,113,113
112,112,112
109,109,109
107,107,107
112,112,112
113,113,113
118,118,118
100,100,100
113,113,113
122,122,122
102,102,102
83,83,83
64,64,64
105,105,105
143,143,143
126,126,126
103,103,103
150,150,150
167,167,167
131,131,131
104,104,104
113,113,113
134,134,134
163,163,163
177,177,177
151,151,151
100,100,100
99,99,99
151,151,151
169,169,169
165,165,165
150,150,150
143,143,143
152,152,152
170,170,170
143,143,143
105,105,105
94,94,94
128,128,128
151,151,151
156,156,156
120,120,120
95,95,95
112,112,112
125,125,125
108,108,108
81,81,81
104,104,104
116,116,116
103,103,103
74,74,74
87,87,87
103,103,103
124,124,124
115,115,115
100,100,100
98,98,98
117,117,117
103,103,103
130,130,130
159,159,159
135,135,135
125,125,125
146,146,146
161,161,161
129,129,129
120,120,120
129,129,129
148,148,148
161,161,161
156,156,156
152,152,152
155,155,155
152,152,152
135,135,135
134,134,134
135,135,135
138,138,138
135,135,135
137,137,137
126,126,126
111,111,111
112,112,112
99,99,99
116,116,116
150,150,150
150,150,150
154,154,154
155,155,155
151,151,151
151,151,151
151,151,151
146,146,146
151,151,151
144,144,144
146,146,146
147,147,147
148,148,148
150,150,150
144,144,144
146,146,146
144,144,144
144,144,144
147,147,147
143,143,143
143,143,143
142,142,142
144,144,144
143,143,143
139,139,139
141,141,141
134,134,134
125,125,125
125,125,125
134,134,134
134,134,134
131,131,131
131,131,131
133,133,133
128,128,128
125,125,125
122,122,122
122,122,122
117,117,117
116,116,116
118,118,118
116,116,116
116,116,116
113,113,113
117,117,117
115,115,115
109,109,109
109,109,109
117,117,117
112,112,112
112,112,112
113,113,113
112,112,112
113,113,113
116,116,116
112,112,112
115,115,115
116,116,116
112,112,112
115,115,115
111,111,111
113,113,113
108,108,108
118,118,118
120,120,120
112,112,112
115,115,115
116,116,116
115,115,115
117,117,117
117,117,117
105,105,105
112,112,112
116,116,116
121,121,121
121,121,121
118,118,118
120,120,120
118,118,118
124,124,124
122,122,122
126,126,126
126,126,126
124,124,124
121,121,121
124,124,124
116,116,116
117,117,117
117,117,117
120,120,120
120,120,120
120,120,120
117,117,117
116,116,116
118,118,118
115,115,115
116,116,116
112,112,112
113,113,113
117,117,117
115,115,115
120,120,120
120,120,120
122,122,122
116,116,116
117,117,117
121,121,121
117,117,117
117,117,117
118,118,118
115,115,115
112,112,112
113,113,113
112,112,112
113,113,113
113,113,113
115,115,115
111,111,111
111,111,111
112,112,112
115,115,115
115,115,115
115,115,115
113,113,113
116,116,116
120,120,120
124,124,124
120,120,120
122,122,122
121,121,121
112,112,112
112,112,112
115,115,115
113,113,113
107,107,107
100,100,100
74,74,74
65,65,65
70,70,70
73,73,73
66,66,66
72,72,72
76,76,76
81,81,81
77,77,77
81,81,81
96,96,96
109,109,109
116,116,116
120,120,120
129,129,129
130,130,130
133,133,133
134,134,134
131,131,131
115,115,115
111,111,111
116,116,116
111,111,111
112,112,112
112,112,112
108,108,108
118,118,118
113,113,113
115,115,115
116,116,116
116,116,116
112,112,112
118,118,118
124,124,124
116,116,116
113,113,113
113,113,113
117,117,117
116,116,116
112,112,112
117,117,117
118,118,118
118,118,118
121,121,121
156,156,156
151,151,151
154,154,154
154,154,154
147,147,147
148,148,148
150,150,150
148,148,148
151,151,151
148,148,148
146,146,146
146,146,146
150,150,150
146,146,146
147,147,147
144,144,144
142,142,142
135,135,135
137,137,137
135,135,135
134,134,134
133,133,133
116,116,116
111,111,111
111,111,111
112,112,112
111,111,111
105,105,105
142,142,142
150,150,150
143,143,143
150,150,150
151,151,151
152,152,152
148,148,148
150,150,150
152,152,152
151,151,151
147,147,147
154,154,154
151,151,151
147,147,147
144,144,144
137,137,137
131,131,131
124,124,124
112,112,112
128,128,128
139,139,139
144,144,144
137,137,137
135,135,135
142,142,142
148,148,148
137,137,137
137,137,137
141,141,141
137,137,137
138,138,138
139,139,139
139,139,139
141,141,141
139,139,139
141,141,141
138,138,138
137,137,137
141,141,141
142,142,142
139,139,139
137,137,137
137,137,137
141,141,141
137,137,137
138,138,138
137,137,137
138,138,138
134,134,134
139,139,139
134,134,134
137,137,137
141,141,141
133,133,133
135,135,135
135,135,135
137,137,137
131,131,131
128,128,128
137,137,137
131,131,131
131,131,131
131,131,131
131,131,131
129,129,129
130,130,130
131,131,131
133,133,133
128,128,128
129,129,129
129,129,129
125,125,125
129,129,129
129,129,129
131,131,131
126,126,126
130,130,130
124,124,124
125,125,125
128,128,128
124,124,124
126,126,126
122,122,122
122,122,122
129,129,129
124,124,124
121,121,121
120,120,120
117,117,117
115,115,115
116,116,116
115,115,115
112,112,112
116,116,116
115,115,115
116,116,116
113,113,113
105,105,105
102,102,102
102,102,102
99,99,99
103,103,103
107,107,107
116,116,116
117,117,117
116,116,116
116,116,116
113,113,113
116,116,116
117,117,117
116,116,116
107,107,107
113,113,113
111,111,111
107,107,107
104,104,104
107,107,107
111,111,111
113,113,113
107,107,107
108,108,108
113,113,113
116,116,116
109,109,109
108,108,108
112,112,112
111,111,111
113,113,113
113,113,113
112,112,112
111,111,111
117,117,117
113,113,113
116,116,116
115,115,115
111,111,111
86,86,86
77,77,77
91,91,91
94,94,94
86,86,86
78,78,78
73,73,73
74,74,74
98,98,98
103,103,103
96,96,96
121,121,121
117,117,117
96,96,96
99,99,99
95,95,95
73,73,73
78,78,78
83,83,83
87,87,87
78,78,78
82,82,82
73,73,73
61,61,61
65,65,65
60,60,60
79,79,79
109,109,109
126,126,126
128,128,128
113,113,113
104,104,104
100,100,100
96,96,96
95,95,95
121,121,121
139,139,139
107,107,107
86,86,86
82,82,82
126,126,126
138,138,138
133,133,133
107,107,107
90,90,90
105,105,105
146,146,146
155,155,155
138,138,138
124,124,124
129,129,129
121,121,121
102,102,102
95,95,95
131,131,131
138,138,138
99,99,99
102,102,102
131,131,131
111,111,111
96,96,96
99,99,99
96,96,96
117,117,117
121,121,121
115,115,115
72,72,72
69,69,69
82,82,82
96,96,96
128,128,128
143,143,143
138,138,138
122,122,122
112,112,112
112,112,112
111,111,111
108,108,108
109,109,109
95,95,95
104,104,104
104,104,104
99,99,99
105,105,105
118,118,118
115,115,115
117,117,117
122,122,122
134,134,134
148,148,148
126,126,126
130,130,130
137,137,137
102,102,102
78,78,78
73,73,73
92,92,92
143,143,143
152,152,152
100,100,100
148,148,148
173,173,173
148,148,148
99,99,99
103,103,103
125,125,125
156,156,156
165,165,165
161,161,161
113,113,113
90,90,90
137,137,137
168,168,168
170,170,170
163,163,163
151,151,151
159,159,159
169,169,169
151,151,151
116,116,116
94,94,94
126,126,126
157,157,157
155,155,155
117,117,117
103,103,103
115,115,115
154,154,154
131,131,131
92,92,92
103,103,103
120,120,120
109,109,109
82,82,82
77,77,77
95,95,95
112,112,112
129,129,129
105,105,105
117,117,117
111,111,111
113,113,113
134,134,134
164,164,164
131,131,131
125,125,125
144,144,144
160,160,160
135,135,135
125,125,125
128,128,128
150,150,150
160,160,160
155,155,155
156,156,156
152,152,152
156,156,156
135,135,135
129,129,129
134,134,134
137,137,137
139,139,139
139,139,139
126,126,126
117,117,117
112,112,112
98,98,98
115,115,115
155,155,155
154,154,154
154,154,154
155,155,155
152,152,152
151,151,151
151,151,151
147,147,147
148,148,148
150,150,150
151,151,151
148,148,148
148,148,148
151,151,151
151,151,151
148,148,148
152,152,152
147,147,147
148,148,148
151,151,151
146,146,146
146,146,146
139,139,139
144,144,144
143,143,143
141,141,141
135,135,135
135,135,135
133,133,133
131,131,131
129,129,129
129,129,129
137,137,137
135,135,135
129,129,129
125,125,125
128,128,128
125,125,125
125,125,125
122,122,122
128,128,128
125,125,125
128,128,128
128,128,128
130,130,130
122,122,122
118,118,118
120,120,120
120,120,120
116,116,116
116,116,116
117,117,117
116,116,116
113,113,113
115,115,115
115,115,115
109,109,109
118,118,118
118,118,118
117,117,117
117,117,117
112,112,112
115,115,115
115,115,115
116,116,116
115,115,115
116,116,116
118,118,118
117,117,117
118,118,118
116,116,116
112,112,112
115,115,115
116,116,116
121,121,121
120,120,120
120,120,120
117,117,117
113,113,113
116,116,116
120,120,120
121,121,121
118,118,118
120,120,120
117,117,117
116,116,116
113,113,113
117,117,117
118,118,118
117,117,117
122,122,122
124,124,124
120,120,120
121,121,121
116,116,116
118,118,118
120,120,120
116,116,116
118,118,118
116,116,116
117,117,117
118,118,118
117,117,117
117,117,117
118,118,118
118,118,118
116,116,116
116,116,116
116,116,116
118,118,118
116,116,116
116,116,116
120,120,120
121,121,121
121,121,121
120,120,120
120,120,120
118,118,118
121,121,121
116,116,116
118,118,118
115,115,115
112,112,112
112,112,112
112,112,112
116,116,116
117,117,117
121,121,121
117,117,117
120,120,120
124,124,124
122,122,122
122,122,122
125,125,125
128,128,128
121,121,121
105,105,105
94,94,94
94,94,94
92,92,92
96,96,96
95,95,95
92,92,92
68,68,68
64,64,64
90,90,90
89,89,89
90,90,90
89,89,89
90,90,90
98,98,98
99,99,99
120,120,120
117,117,117
107,107,107
111,111,111
112,112,112
111,111,111
111,111,111
112,112,112
105,105,105
108,108,108
113,113,113
111,111,111
109,109,109
117,117,117
118,118,118
113,113,113
116,116,116
129,129,129
115,115,115
115,115,115
115,115,115
116,116,116
115,115,115
109,109,109
117,117,117
121,121,121
116,116,116
118,118,118
156,156,156
152,152,152
152,152,152
156,156,156
150,150,150
154,154,154
152,152,152
155,155,155
146,146,146
152,152,152
147,147,147
154,154,154
147,147,147
144,144,144
150,150,150
143,143,143
137,137,137
138,138,138
142,142,142
141,141,141
138,138,138
133,133,133
115,115,115
111,111,111
112,112,112
109,109,109
113,113,113
112,112,112
144,144,144
151,151,151
146,146,146
147,147,147
148,148,148
152,152,152
146,146,146
148,148,148
150,150,150
150,150,150
151,151,151
151,151,151
151,151,151
148,148,148
154,154,154
141,141,141
129,129,129
128,128,128
112,112,112
124,124,124
137,137,137
141,141,141
141,141,141
142,142,142
138,138,138
139,139,139
138,138,138
141,141,141
137,137,137
138,138,138
142,142,142
138,138,138
142,142,142
138,138,138
141,141,141
137,137,137
138,138,138
137,137,137
135,135,135
141,141,141
138,138,138
135,135,135
142,142,142
139,139,139
137,137,137
137,137,137
138,138,138
138,138,138
141,141,141
135,135,135
137,137,137
142,142,142
137,137,137
138,138,138
137,137,137
133,133,133
130,130,130
135,135,135
133,133,133
133,133,133
134,134,134
131,131,131
131,131,131
135,135,135
131,131,131
133,133,133
135,135,135
131,131,131
131,131,131
131,131,131
135,135,135
129,129,129
130,130,130
126,126,126
128,128,128
129,129,129
128,128,128
129,129,129
125,125,125
129,129,129
130,130,130
129,129,129
129,129,129
128,128,128
126,126,126
124,124,124
122,122,122
125,125,125
120,120,120
115,115,115
120,120,120
112,112,112
112,112,112
112,112,112
112,112,112
112,112,112
115,115,115
100,100,100
100,100,100
104,104,104
102,102,102
105,105,105
105,105,105
116,116,116
117,117,117
115,115,115
115,115,115
113,113,113
116,116,116
115,115,115
113,113,113
109,109,109
109,109,109
115,115,115
100,100,100
111,111,111
108,108,108
112,112,112
113,113,113
112,112,112
109,109,109
109,109,109
116,116,116
111,111,111
112,112,112
112,112,112
115,115,115
111,111,111
115,115,115
117,117,117
115,115,115
115,115,115
111,111,111
117,117,117
117,117,117
109,109,109
83,83,83
85,85,85
95,95,95
94,94,94
89,89,89
74,74,74
70,70,70
83,83,83
100,100,100
107,107,107
98,98,98
113,113,113
115,115,115
94,94,94
95,95,95
86,86,86
79,79,79
78,78,78
79,79,79
73,73,73
68,68,68
72,72,72
68,68,68
68,68,68
76,76,76
70,70,70
83,83,83
111,111,111
129,129,129
133,133,133
115,115,115
100,100,100
100,100,100
95,95,95
98,98,98
129,129,129
139,139,139
107,107,107
83,83,83
83,83,83
134,134,134
148,148,148
134,134,134
105,105,105
87,87,87
112,112,112
139,139,139
151,151,151
148,148,148
141,141,141
129,129,129
118,118,118
96,96,96
102,102,102
139,139,139
146,146,146
96,96,96
121,121,121
138,138,138
102,102,102
90,90,90
100,100,100
104,104,104
121,121,121
125,125,125
105,105,105
73,73,73
79,79,79
85,85,85
121,121,121
169,169,169
180,180,180
185,185,185
187,187,187
185,185,185
178,178,178
178,178,178
172,172,172
168,168,168
172,172,172
168,168,168
160,160,160
142,142,142
148,148,148
144,144,144
133,133,133
128,128,128
131,131,131
147,147,147
147,147,147
115,115,115
125,125,125
133,133,133
107,107,107
103,103,103
86,86,86
87,87,87
134,134,134
156,156,156
108,108,108
147,147,147
172,172,172
151,151,151
111,111,111
109,109,109
124,124,124
152,152,152
170,170,170
161,161,161
117,117,117
95,95,95
131,131,131
159,159,159
165,165,165
163,163,163
152,152,152
154,154,154
167,167,167
154,154,154
116,116,116
90,90,90
124,124,124
164,164,164
168,168,168
116,116,116
105,105,105
117,117,117
159,159,159
157,157,157
102,102,102
108,108,108
120,120,120
115,115,115
87,87,87
74,74,74
79,79,79
108,108,108
120,120,120
111,111,111
109,109,109
113,113,113
122,122,122
134,134,134
163,163,163
134,134,134
130,130,130
147,147,147
156,156,156
129,129,129
121,121,121
131,131,131
150,150,150
168,168,168
157,157,157
152,152,152
152,152,152
151,151,151
142,142,142
137,137,137
138,138,138
141,141,141
143,143,143
142,142,142
120,120,120
111,111,111
111,111,111
103,103,103
113,113,113
152,152,152
156,156,156
152,152,152
152,152,152
152,152,152
154,154,154
148,148,148
147,147,147
155,155,155
151,151,151
147,147,147
146,146,146
146,146,146
148,148,148
151,151,151
152,152,152
151,151,151
150,150,150
150,150,150
143,143,143
146,146,146
151,151,151
150,150,150
146,146,146
142,142,142
144,144,144
137,137,137
125,125,125
133,133,133
138,138,138
131,131,131
135,135,135
135,135,135
134,134,134
133,133,133
143,143,143
138,138,138
138,138,138
134,134,134
129,129,129
134,134,134
131,131,131
125,125,125
129,129,129
129,129,129
124,124,124
129,129,129
122,122,122
124,124,124
124,124,124
128,128,128
124,124,124
126,126,126
124,124,124
124,124,124
124,124,124
122,122,122
121,121,121
116,116,116
118,118,118
116,116,116
120,120,120
117,117,117
116,116,116
118,118,118
118,118,118
118,118,118
112,112,112
117,117,117
118,118,118
117,117,117
116,116,116
117,117,117
120,120,120
122,122,122
115,115,115
118,118,118
120,120,120
122,122,122
121,121,121
121,121,121
118,118,118
118,118,118
120,120,120
118,118,118
113,113,113
109,109,109
117,117,117
113,113,113
117,117,117
124,124,124
117,117,117
118,118,118
117,117,117
118,118,118
118,118,118
120,120,120
118,118,118
116,116,116
118,118,118
118,118,118
122,122,122
124,124,124
125,125,125
117,117,117
113,113,113
122,122,122
122,122,122
118,118,118
120,120,120
116,116,116
116,116,116
116,116,116
118,118,118
116,116,116
117,117,117
115,115,115
117,117,117
117,117,117
118,118,118
124,124,124
120,120,120
121,121,121
118,118,118
118,118,118
120,120,120
120,120,120
115,115,115
118,118,118
120,120,120
122,122,122
125,125,125
128,128,128
129,129,129
126,126,126
121,121,121
100,100,100
96,96,96
99,99,99
100,100,100
103,103,103
99,99,99
99,99,99
74,74,74
70,70,70
91,91,91
95,95,95
96,96,96
92,92,92
92,92,92
96,96,96
99,99,99
120,120,120
118,118,118
109,109,109
116,116,116
113,113,113
107,107,107
108,108,108
112,112,112
108,108,108
108,108,108
112,112,112
113,113,113
117,117,117
115,115,115
111,111,111
116,116,116
116,116,116
129,129,129
113,113,113
116,116,116
116,116,116
111,111,111
113,113,113
115,115,115
118,118,118
118,118,118
115,115,115
121,121,121
159,159,159
154,154,154
150,150,150
154,154,154
144,144,144
148,148,148
152,152,152
150,150,150
150,150,150
148,148,148
146,146,146
146,146,146
147,147,147
147,147,147
150,150,150
150,150,150
142,142,142
139,139,139
139,139,139
137,137,137
137,137,137
131,131,131
111,111,111
115,115,115
112,112,112
113,113,113
109,109,109
112,112,112
143,143,143
154,154,154
146,146,146
148,148,148
151,151,151
154,154,154
151,151,151
152,152,152
150,150,150
148,148,148
148,148,148
150,150,150
146,146,146
144,144,144
148,148,148
141,141,141
129,129,129
125,125,125
117,117,117
129,129,129
139,139,139
143,143,143
142,142,142
139,139,139
139,139,139
141,141,141
135,135,135
137,137,137
139,139,139
137,137,137
138,138,138
139,139,139
137,137,137
138,138,138
139,139,139
141,141,141
139,139,139
138,138,138
139,139,139
142,142,142
142,142,142
141,141,141
139,139,139
131,131,131
138,138,138
137,137,137
137,137,137
135,135,135
137,137,137
138,138,138
139,139,139
135,135,135
137,137,137
137,137,137
134,134,134
131,131,131
121,121,121
134,134,134
134,134,134
135,135,135
137,137,137
137,137,137
134,134,134
134,134,134
131,131,131
133,133,133
131,131,131
129,129,129
128,128,128
134,134,134
130,130,130
129,129,129
126,126,126
128,128,128
128,128,128
129,129,129
126,126,126
130,130,130
129,129,129
128,128,128
124,124,124
126,126,126
121,121,121
125,125,125
122,122,122
125,125,125
129,129,129
126,126,126
117,117,117
113,113,113
116,116,116
115,115,115
112,112,112
116,116,116
116,116,116
120,120,120
118,118,118
109,109,109
99,99,99
103,103,103
103,103,103
99,99,99
104,104,104
113,113,113
113,113,113
112,112,112
113,113,113
111,111,111
113,113,113
118,118,118
109,109,109
108,108,108
115,115,115
107,107,107
103,103,103
111,111,111
112,112,112
113,113,113
113,113,113
111,111,111
109,109,109
117,117,117
112,112,112
108,108,108
116,116,116
115,115,115
115,115,115
115,115,115
115,115,115
113,113,113
113,113,113
116,116,116
116,116,116
117,117,117
116,116,116
113,113,113
86,86,86
89,89,89
99,99,99
100,100,100
90,90,90
72,72,72
78,78,78
83,83,83
98,98,98
111,111,111
100,100,100
116,116,116
108,108,108
92,92,92
92,92,92
70,70,70
66,66,66
70,70,70
82,82,82
68,68,68
64,64,64
77,77,77
90,90,90
86,86,86
89,89,89
78,78,78
91,91,91
133,133,133
139,139,139
137,137,137
113,113,113
100,100,100
95,95,95
89,89,89
94,94,94
139,139,139
141,141,141
105,105,105
92,92,92
91,91,91
151,151,151
156,156,156
131,131,131
111,111,111
90,90,90
115,115,115
151,151,151
152,152,152
150,150,150
159,159,159
134,134,134
111,111,111
100,100,100
111,111,111
143,143,143
143,143,143
83,83,83
134,134,134
143,143,143
102,102,102
92,92,92
103,103,103
104,104,104
121,121,121
126,126,126
102,102,102
68,68,68
81,81,81
96,96,96
161,161,161
185,185,185
174,174,174
167,167,167
164,164,164
167,167,167
176,176,176
180,180,180
180,180,180
181,181,181
178,178,178
167,167,167
163,163,163
142,142,142
138,138,138
147,147,147
143,143,143
116,116,116
115,115,115
118,118,118
116,116,116
103,103,103
108,108,108
124,124,124
117,117,117
102,102,102
85,85,85
83,83,83
122,122,122
157,157,157
117,117,117
124,124,124
164,164,164
161,161,161
121,121,121
112,112,112
118,118,118
144,144,144
170,170,170
167,167,167
135,135,135
92,92,92
135,135,135
159,159,159
164,164,164
165,165,165
159,159,159
155,155,155
165,165,165
152,152,152
118,118,118
95,95,95
121,121,121
165,165,165
168,168,168
128,128,128
104,104,104
113,113,113
155,155,155
160,160,160
102,102,102
113,113,113
125,125,125
109,109,109
95,95,95
78,78,78
83,83,83
105,105,105
108,108,108
103,103,103
104,104,104
107,107,107
116,116,116
139,139,139
167,167,167
134,134,134
131,131,131
151,151,151
155,155,155
124,124,124
120,120,120
137,137,137
148,148,148
168,168,168
161,161,161
157,157,157
163,163,163
157,157,157
141,141,141
137,137,137
137,137,137
141,141,141
142,142,142
139,139,139
122,122,122
115,115,115
112,112,112
99,99,99
117,117,117
151,151,151
155,155,155
151,151,151
152,152,152
150,150,150
152,152,152
151,151,151
152,152,152
151,151,151
152,152,152
152,152,152
152,152,152
152,152,152
151,151,151
154,154,154
148,148,148
150,150,150
146,146,146
148,148,148
146,146,146
150,150,150
150,150,150
142,142,142
148,148,148
146,146,146
144,144,144
134,134,134
125,125,125
131,131,131
137,137,137
130,130,130
128,128,128
134,134,134
134,134,134
135,135,135
151,151,151
156,156,156
152,152,152
155,155,155
152,152,152
152,152,152
154,154,154
151,151,151
147,147,147
146,146,146
142,142,142
141,141,141
138,138,138
131,131,131
130,130,130
130,130,130
126,126,126
125,125,125
126,126,126
126,126,126
126,126,126
129,129,129
128,128,128
122,122,122
126,126,126
122,122,122
125,125,125
128,128,128
125,125,125
126,126,126
124,124,124
120,120,120
120,120,120
121,121,121
122,122,122
121,121,121
115,115,115
115,115,115
117,117,117
124,124,124
118,118,118
120,120,120
120,120,120
120,120,120
124,124,124
121,121,121
120,120,120
124,124,124
124,124,124
118,118,118
118,118,118
116,116,116
115,115,115
116,116,116
116,116,116
118,118,118
117,117,117
121,121,121
116,116,116
116,116,116
120,120,120
118,118,118
117,117,117
117,117,117
107,107,107
120,120,120
116,116,116
116,116,116
117,117,117
118,118,118
121,121,121
122,122,122
120,120,120
120,120,120
121,121,121
122,122,122
124,124,124
121,121,121
120,120,120
124,124,124
124,124,124
122,122,122
121,121,121
124,124,124
120,120,120
124,124,124
120,120,120
122,122,122
118,118,118
120,120,120
120,120,120
121,121,121
124,124,124
118,118,118
117,117,117
128,128,128
126,126,126
128,128,128
128,128,128
126,126,126
122,122,122
109,109,109
99,99,99
99,99,99
99,99,99
99,99,99
100,100,100
100,100,100
73,73,73
73,73,73
98,98,98
95,95,95
98,98,98
99,99,99
95,95,95
95,95,95
98,98,98
124,124,124
125,125,125
105,105,105
111,111,111
117,117,117
113,113,113
112,112,112
109,109,109
111,111,111
105,105,105
116,116,116
112,112,112
112,112,112
111,111,111
113,113,113
117,117,117
122,122,122
